spe_key,spe_path,date,start_time,end_time,CH9,Richesse,Taux d'eau,O2 [vol%],NOx [ppm],img_mean,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215,f216,f217,f218,f219,f220,f221,f222,f223,f224,f225,f226,f227,f228,f229,f230,f231,f232,f233,f234,f235,f236,f237,f238,f239,f240,f241,f242,f243,f244,f245,f246,f247,f248,f249,f250,f251,f252,f253,f254,f255,f256,f257,f258,f259,f260,f261,f262,f263,f264,f265,f266,f267,f268,f269,f270,f271,f272,f273,f274,f275,f276,f277,f278,f279,f280,f281,f282,f283,f284,f285,f286,f287,f288,f289,f290,f291,f292,f293,f294,f295,f296,f297,f298,f299,f300,f301,f302,f303,f304,f305,f306,f307,f308,f309,f310,f311,f312,f313,f314,f315,f316,f317,f318,f319,f320,f321,f322,f323,f324,f325,f326,f327,f328,f329,f330,f331,f332,f333,f334,f335,f336,f337,f338,f339,f340,f341,f342,f343,f344,f345,f346,f347,f348,f349,f350,f351,f352,f353,f354,f355,f356,f357,f358,f359,f360,f361,f362,f363,f364,f365,f366,f367,f368,f369,f370,f371,f372,f373,f374,f375,f376,f377,f378,f379,f380,f381,f382,f383,f384,f385,f386,f387,f388,f389,f390,f391,f392,f393,f394,f395,f396,f397,f398,f399,f400,f401,f402,f403,f404,f405,f406,f407,f408,f409,f410,f411,f412,f413,f414,f415,f416,f417,f418,f419,f420,f421,f422,f423,f424,f425,f426,f427,f428,f429,f430,f431,f432,f433,f434,f435,f436,f437,f438,f439,f440,f441,f442,f443,f444,f445,f446,f447,f448,f449,f450,f451,f452,f453,f454,f455,f456,f457,f458,f459,f460,f461,f462,f463,f464,f465,f466,f467,f468,f469,f470,f471,f472,f473,f474,f475,f476,f477,f478,f479,f480,f481,f482,f483,f484,f485,f486,f487,f488,f489,f490,f491,f492,f493,f494,f495,f496,f497,f498,f499,f500,f501,f502,f503,f504,f505,f506,f507,f508,f509,f510,f511,f512,f513,f514,f515,f516,f517,f518,f519,f520,f521,f522,f523,f524,f525,f526,f527,f528,f529,f530,f531,f532,f533,f534,f535,f536,f537,f538,f539,f540,f541,f542,f543,f544,f545,f546,f547,f548,f549,f550,f551,f552,f553,f554,f555,f556,f557,f558,f559,f560,f561,f562,f563,f564,f565,f566,f567,f568,f569,f570,f571,f572,f573,f574,f575,f576,f577,f578,f579,f580,f581,f582,f583,f584,f585,f586,f587,f588,f589,f590,f591,f592,f593,f594,f595,f596,f597,f598,f599,f600,f601,f602,f603,f604,f605,f606,f607,f608,f609,f610,f611,f612,f613,f614,f615,f616,f617,f618,f619,f620,f621,f622,f623,f624,f625,f626,f627,f628,f629,f630,f631,f632,f633,f634,f635,f636,f637,f638,f639,f640,f641,f642,f643,f644,f645,f646,f647,f648,f649,f650,f651,f652,f653,f654,f655,f656,f657,f658,f659,f660,f661,f662,f663,f664,f665,f666,f667,f668,f669,f670,f671,f672,f673,f674,f675,f676,f677,f678,f679,f680,f681,f682,f683,f684,f685,f686,f687,f688,f689,f690,f691,f692,f693,f694,f695,f696,f697,f698,f699,f700,f701,f702,f703,f704,f705,f706,f707,f708,f709,f710,f711,f712,f713,f714,f715,f716,f717,f718,f719,f720,f721,f722,f723,f724,f725,f726,f727,f728,f729,f730,f731,f732,f733,f734,f735,f736,f737,f738,f739,f740,f741,f742,f743,f744,f745,f746,f747,f748,f749,f750,f751,f752,f753,f754,f755,f756,f757,f758,f759,f760,f761,f762,f763,f764,f765,f766,f767,f768,f769,f770,f771,f772,f773,f774,f775,f776,f777,f778,f779,f780,f781,f782,f783,f784,f785,f786,f787,f788,f789,f790,f791,f792,f793,f794,f795,f796,f797,f798,f799,f800,f801,f802,f803,f804,f805,f806,f807,f808,f809,f810,f811,f812,f813,f814,f815,f816,f817,f818,f819,f820,f821,f822,f823,f824,f825,f826,f827,f828,f829,f830,f831,f832,f833,f834,f835,f836,f837,f838,f839,f840,f841,f842,f843,f844,f845,f846,f847,f848,f849,f850,f851,f852,f853,f854,f855,f856,f857,f858,f859,f860,f861,f862,f863,f864,f865,f866,f867,f868,f869,f870,f871,f872,f873,f874,f875,f876,f877,f878,f879,f880,f881,f882,f883,f884,f885,f886,f887,f888,f889,f890,f891,f892,f893,f894,f895,f896,f897,f898,f899,f900,f901,f902,f903,f904,f905,f906,f907,f908,f909,f910,f911,f912,f913,f914,f915,f916,f917,f918,f919,f920,f921,f922,f923,f924,f925,f926,f927,f928,f929,f930,f931,f932,f933,f934,f935,f936,f937,f938,f939,f940,f941,f942,f943,f944,f945,f946,f947,f948,f949,f950,f951,f952,f953,f954,f955,f956,f957,f958,f959,f960,f961,f962,f963,f964,f965,f966,f967,f968,f969,f970,f971,f972,f973,f974,f975,f976,f977,f978,f979,f980,f981,f982,f983,f984,f985,f986,f987,f988,f989,f990,f991,f992,f993,f994,f995,f996,f997,f998,f999,f1000,f1001,f1002,f1003,f1004,f1005,f1006,f1007,f1008,f1009,f1010,f1011,f1012,f1013,f1014,f1015,f1016,f1017,f1018,f1019,f1020,f1021,f1022,f1023,f1024,f1025,f1026,f1027
10_37_34,/Volumes/VERBATIM HD/PST/s066/SPE/2025 août 26 10_37_34.spe,2025-08-26,11:04:59,11:07:05,764.956692913386,0.6500000000000005,0.0,7.884015748031497,19.844251968503944,7.65533971786499,6.3350544,7.007601,6.9902563,6.7452364,6.945051,6.8987145,6.9865665,6.9660244,6.985642,6.9985094,6.910751,6.929517,6.926577,6.9920964,6.954639,7.0783415,7.023759,7.037028,6.857514,7.009409,7.243513,6.919684,7.0012455,7.017506,6.9536843,6.8554087,6.9716687,7.0121155,6.8987145,6.896694,6.814543,6.398595,7.0741167,7.023759,7.0800266,6.9920964,7.034388,7.0604763,6.9810057,6.857514,7.0139155,6.8416157,7.075809,6.9007306,7.06732,7.0518556,7.113956,7.094235,6.872128,7.0121155,7.0553126,7.1762547,6.982863,7.109062,7.156956,6.995766,6.904751,7.134891,6.980076,6.906755,7.17012,6.961296,6.8824377,6.8617115,6.7923446,6.9819345,6.801283,6.8134446,6.903747,6.8617115,6.9077554,6.982863,6.776507,6.954639,6.8906093,7.04316,6.9688506,6.99485,6.901737,7.002156,7.1212525,6.896694,7.090077,7.330405,7.0483866,7.0192966,6.991177,7.037906,7.070724,7.104144,6.8669333,6.901737,7.174724,7.0925736,7.0166097,6.8834624,6.8906093,6.9226437,7.061334,6.9565454,6.857514,6.895683,6.891626,7.0859013,6.906755,7.005789,7.1098795,6.9707303,7.0992017,6.985642,6.9603477,7.2320104,7.0066953,7.2577076,7.1436176,6.905753,7.16858,6.947937,7.2108183,7.160069,7.0925736,6.9402223,7.149132,6.966967,7.0875735,6.942157,7.1188264,6.9246125,6.98749,6.910751,6.9226437,6.8627577,6.9994226,6.9157233,6.905753,6.9555926,7.024649,6.9772816,6.910751,7.1106963,7.1196356,7.041412,7.115582,7.077498,6.9565454,7.1228666,7.1188264,7.145196,7.104144,7.083388,7.3258076,7.1428275,7.023759,7.0621915,7.0553126,7.141245,7.153834,6.9603477,7.037028,7.070724,6.901737,6.9865665,6.9137373,7.12206,6.8731637,7.189168,7.037906,6.946976,7.237059,7.009409,7.0361485,7.149132,7.140453,7.2247534,7.077498,7.101676,7.100852,7.0741167,7.0422864,6.9920964,7.268223,7.147559,7.0335064,7.1514854,7.138867,6.985642,7.010312,7.04316,7.057037,7.024649,7.074963,7.026427,6.8211074,6.9641356,7.0475173,7.010312,6.9431224,7.0192966,6.8855095,6.9527287,6.9847164,7.034388,7.049255,7.0184016,7.202661,7.1639466,7.1647205,7.293018,7.191429,7.1300983,7.0475173,6.946014,6.8543544,7.104144,7.20786,7.1428275,7.037028,7.130899,6.966967,7.233455,7.0308576,7.103322,6.916715,6.910751,6.8101425,6.9382844,7.0656133,7.115582,7.0157123,6.812345,6.9226437,7.2108183,7.185387,7.221105,7.1459846,7.063904,7.2696166,7.160069,7.268223,7.1396604,7.1428275,7.230563,7.037028,7.246368,7.30586,7.109062,7.1204443,7.2605224,7.0422864,7.167038,7.1252832,6.9363427,7.1716566,7.229114,7.0630484,7.0157123,6.99485,6.9688506,6.8783264,6.944087,7.0148144,6.99485,7.179308,7.046647,7.0630484,7.0184016,7.100852,7.1268907,7.2363396,7.2174435,7.261927,7.31055,7.195937,7.4061036,7.103322,7.207119,7.134891,7.12206,7.077498,7.076654,7.190676,7.0958934,7.1514854,6.932448,7.152269,7.12206,7.0201907,6.9660244,6.9622436,7.153052,7.113956,7.111512,7.0326242,7.022868,7.101676,6.9536843,7.1546154,7.072422,7.282761,7.37086,7.4115562,7.1639466,7.2626286,7.2902927,7.090077,7.2584124,7.293018,7.3382382,7.0825486,7.1731915,7.167038,7.004882,7.066467,7.005789,7.0396605,6.9985094,7.2100797,7.086738,7.2779384,6.951772,6.9930153,6.9574976,7.1106963,7.056175,7.1204443,7.0501227,7.017506,7.3072023,7.1884127,7.388328,7.418181,7.344719,7.4133673,7.338888,7.133296,7.248504,7.4401464,7.167809,7.3152184,7.136483,7.1098795,7.088409,7.2449417,7.344719,7.2108183,7.191429,7.076654,7.1428275,7.0553126,7.061334,7.0587583,7.207119,7.026427,7.1196356,7.138867,7.1561766,7.1204443,7.349231,7.201916,7.344073,7.2758646,7.4401464,7.5005293,7.4018416,7.4552984,7.6449194,7.5379624,7.388946,7.3472996,7.2902927,7.2997975,7.1507015,7.399398,7.2499256,7.295735,7.1623974,7.2145042,7.245655,7.191429,7.0842266,6.9622436,7.342779,7.0647593,7.0405364,6.9411902,7.068172,7.1592917,7.3024964,7.379632,7.36518,7.5719886,7.5315523,7.4832444,7.4506607,7.6666903,7.640604,7.8296304,8.069343,7.912423,7.596392,7.4024515,7.52564,7.4454174,7.3505163,7.3231707,7.2348986,7.508239,7.3264656,7.267525,7.2348986,7.113956,7.229114,7.0842266,7.0518556,7.1268907,7.1631722,6.908755,7.2555914,7.3821244,7.623153,7.5283318,7.7341213,7.74846,7.8917046,7.863267,7.736307,7.9769387,8.134761,8.398635,8.39638,8.212026,8.130059,8.059277,7.9028573,7.8399196,7.6993895,7.4916453,7.426549,7.386471,7.3211884,7.3132205,7.2896104,6.98749,7.358194,7.106606,6.9697905,7.1459846,7.0282016,7.104144,7.215975,7.4454174,7.6468315,7.804251,8.092851,8.1318245,8.152198,8.105609,8.317522,8.408494,8.588397,8.671458,8.660947,8.667164,8.568646,8.462525,8.197538,7.953318,7.907284,7.7070627,7.6068845,7.546974,7.472501,7.344073,7.3485875,7.224025,7.407924,7.0192966,6.980076,7.152269,7.011214,6.989335,7.138867,7.4564548,7.7419677,7.9345136,8.08487,8.415825,8.678461,8.503095,8.532869,8.823501,8.804775,8.92572,8.817298,8.885856,8.729236,8.916908,9.036225,8.7396965,8.435766,8.018296,7.9926066,7.8288345,7.7419677,7.760467,7.497207,7.215975,7.116394,7.26473,7.044905,6.973543,7.233455,7.1546154,7.2413664,7.497207,7.623642,8.014997,8.313607,8.698347,8.9042225,8.883085,9.01469,9.073948,9.109525,9.056723,8.97221,8.909101,8.849944,8.919721,8.766395,9.030017,8.676758,8.477412,8.156223,8.397283,8.190632,7.8555446,7.706613,7.434848,7.2889276,7.0859013,7.3004727,6.9650803,7.0130157,7.1316986,7.0992017,7.297768,7.5406218,8.148735,8.305978,8.732466,9.109303,9.302281,9.285355,9.412138,9.324739,9.292565,9.117677,8.996652,8.9758835,9.127611,9.051345,8.977652,9.094031,8.884334,8.851807,8.650499,8.326517,7.851661,7.629004,7.3238306,7.36518,7.1244783,7.1228666,7.1553965,7.167038,7.0690236,6.9574976,7.1436176,7.2875605,7.777374,8.516393,8.762489,9.274442,9.611463,9.725258,9.489335,9.568504,9.37721,9.36452,9.149741,9.319374,9.096612,9.249753,9.20944,9.244549,9.179572,9.099521,8.883918,8.520786,8.0050335,7.74457,7.374629,7.1831117,6.972606,7.379632,7.037906,7.093405,6.906755,6.9007306,7.0647593,7.100852,7.512071,8.190354,8.852236,9.270306,9.743436,9.908923,9.931346,9.786841,9.725795,9.575955,9.553221,9.510667,9.485773,9.588708,9.353834,9.44715,9.441928,9.333619,9.043341,8.486527,7.8995247,7.603898,7.1808314,7.198931,7.3839893,7.116394,7.063904,7.1467724,7.0825486,7.257003,6.9985094,7.0405364,7.2527623,7.8284364,8.563122,9.185125,9.681531,10.100287,10.194252,10.085434,10.050613,9.797793,9.587749,9.615605,9.6715555,9.58953,9.631679,9.762096,9.770528,9.5879545,8.919587,8.463793,7.6657534,7.388946,7.1057863,7.172425,7.226209,6.931472,7.063904,6.980076,6.895683,6.9137373,6.9810057,6.9007306,7.218177,7.26892,8.069968,8.816705,9.380336,10.071837,10.357171,10.173591,10.14761,9.912199,9.874574,9.891465,9.816895,9.883336,9.951563,10.054318,9.812359,9.44177,8.498418,7.900266,7.6515956,7.195937,7.1654935,7.3421316,7.3158836,6.982863,7.044905,7.094235,6.9641356,6.923629,7.091742,7.0201907,7.095064,7.1731915,7.45472,7.999007,8.868554,9.792276,10.434204,10.41682,10.227308,10.075212,9.94693,9.894547,9.935713,9.977342,10.0167265,10.290314,10.005457,9.272845,8.1727295,7.6073813,7.4121604,7.309212,7.218177,7.1196356,6.9622436,6.921658,6.946976,7.148346,6.9716687,6.9508147,6.903747,6.879356,7.0875735,7.109062,7.2203736,7.3981743,7.965893,9.117457,10.257168,10.483634,10.269206,10.137809,10.2027025,10.088721,10.120653,10.073736,10.349998,10.411479,9.837722,8.559678,7.768533,7.4145727,7.355641,7.2717037,7.1428275,7.0630484,7.095064,7.031741,6.9186954,7.0925736,6.972606,6.776507,6.84588,6.908755,7.0457764,6.932448,7.0405364,7.222566,7.3165483,7.909122,9.407058,10.561862,10.2787,10.173247,10.081215,10.086725,10.023579,10.208616,10.532203,10.2406025,8.893985,7.6666903,7.4330754,7.498316,7.36518,7.2174435,7.0850644,7.325149,7.1499166,6.931472,6.9650803,7.011214,6.880384,6.9206715,6.931472,6.9007306,7.1546154,6.9536843,7.1212525,7.111512,7.4593387,7.502738,7.906179,10.064926,10.349231,10.068959,10.08201,10.109485,10.074959,10.37221,10.665064,9.11471,7.9592757,7.470224,7.4587626,7.2004247,7.126087,7.0553126,7.284135,7.207119,7.024649,7.0003343,6.8638034,7.090077,6.8178306,6.9555926,6.89467,7.0290875,7.0630484,7.046647,7.005789,7.230563,7.0282016,7.298445,7.533159,8.230844,10.532656,9.918869,9.97222,9.92471,9.964724,10.230631,9.7946205,7.6690283,7.6666903,7.2806973,7.234177,7.140453,7.1268907,7.1356874,6.944087,7.0273147,7.0387836,7.0553126,7.0012455,7.190676,6.812345,6.914731,6.889591,6.879356,6.9994226,6.931472,6.9536843,7.076654,7.1340938,7.1340938,7.3356338,7.475906,9.170039,10.077272,9.82412,9.901536,9.848767,10.326498,8.021913,7.4506607,7.26473,7.4241652,7.126087,7.138073,7.0139155,7.086738,6.99485,6.8926415,7.1592917,6.931472,7.235619,7.123673,6.9206715,6.84588,7.021084,6.9847164,6.82546,6.8405466,7.0166097,7.1057863,7.30317,7.017506,7.158514,7.32185,7.705713,10.170954,9.668903,9.6124,9.710146,8.634265,7.58172,7.4395595,7.344073,7.2048926,7.286876,7.0130157,7.2413664,7.029973,7.0791845,7.003974,7.1592917,7.0656133,7.2327332,7.205635,7.0308576,7.0361485,6.966967,7.080868,6.98749,7.181592,7.116394,7.3072023,7.115582,7.2100797,7.32185,7.5164332,7.6605854,8.465899,8.405591,8.498622,8.623353,7.8359747,7.639161,7.5832477,7.497207,7.47817,7.584773,7.291656,7.286192,7.34601,7.2527623,7.1459846,7.372118,7.1884127,7.3198647,7.049255,6.929517,7.0166097,6.84375,6.972606,7.0121155,6.9127426,7.0715733,6.897705,7.0791845,7.037906,7.1966867,7.088409,7.1340938,7.2174435,7.314553,7.430707,7.420579,7.3258076,7.284821,7.26473,7.003974,6.9994226,7.1974354,7.0335064,6.9985094,7.061334,6.9679093,7.046647,7.007601,6.9985094,6.944087,6.9097533,6.376727,6.84375,6.927558,7.0157123,6.8543544,6.942157,6.9363427,6.9688506,6.9584484,6.9584484,7.226209,7.156956,7.246368,7.192182,7.4448333,7.158514,7.3198647,7.1300983,7.3231707,7.257003,7.130899,7.1098795,6.926577,6.9584484,7.04316,6.973543,6.9966817,6.9865665,6.914731,6.942157,6.9097533,6.7262335,7.6553397,0.9766992,6.3261495,10.729504
